datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
1/1/2023 5:00:00 AM,1/1/2023 12:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,24.21,23.620000,-0.220000,-0.370000,True,1
1/1/2023 6:00:00 AM,1/1/2023 1:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,23.54,23.190000,-0.130000,-0.220000,True,1
1/1/2023 7:00:00 AM,1/1/2023 2:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,22.84,22.110000,-0.380000,-0.350000,True,1
1/1/2023 8:00:00 AM,1/1/2023 3:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,22.70,21.790000,-0.520000,-0.390000,True,1
1/1/2023 9:00:00 AM,1/1/2023 4:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,22.71,22.080000,-0.240000,-0.390000,True,1
1/1/2023 10:00:00 AM,1/1/2023 5:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,22.84,21.970000,-0.650000,-0.220000,True,1
1/1/2023 11:00:00 AM,1/1/2023 6:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,24.57,22.960000,-1.490000,-0.120000,True,1
1/1/2023 12:00:00 PM,1/1/2023 7:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.28,22.290000,-4.630000,-0.360000,True,1
1/1/2023 1:00:00 PM,1/1/2023 8:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.41,24.650000,-3.350000,-0.410000,True,1
1/1/2023 2:00:00 PM,1/1/2023 9:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,29.15,25.540000,-3.260000,-0.350000,True,1
1/1/2023 3:00:00 PM,1/1/2023 10:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.20,25.030000,-1.880000,-0.290000,True,1
1/1/2023 4:00:00 PM,1/1/2023 11:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.50,26.290000,-1.010000,-0.200000,True,1
1/1/2023 5:00:00 PM,1/1/2023 12:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,26.25,25.040000,-1.040000,-0.170000,True,1
1/1/2023 6:00:00 PM,1/1/2023 1:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,25.46,24.370000,-1.010000,-0.080000,True,1
1/1/2023 7:00:00 PM,1/1/2023 2:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,25.43,24.340000,-1.050000,-0.040000,True,1
1/1/2023 8:00:00 PM,1/1/2023 3:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,26.17,25.260000,-0.850000,-0.060000,True,1
1/1/2023 9:00:00 PM,1/1/2023 4:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,29.79,27.910000,-1.670000,-0.210000,True,1
1/1/2023 10:00:00 PM,1/1/2023 5:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,34.76,32.210000,-2.590000,0.040000,True,1
1/1/2023 11:00:00 PM,1/1/2023 6:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,34.15,31.140000,-2.620000,-0.390000,True,1
1/2/2023 12:00:00 AM,1/1/2023 7:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,33.61,30.310000,-2.660000,-0.640000,True,1
1/2/2023 1:00:00 AM,1/1/2023 8:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,31.97,28.360000,-3.040000,-0.570000,True,1
1/2/2023 2:00:00 AM,1/1/2023 9:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.69,24.310000,-4.110000,-0.270000,True,1
1/2/2023 3:00:00 AM,1/1/2023 10:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.37,27.030000,-1.070000,-0.270000,True,1
1/2/2023 4:00:00 AM,1/1/2023 11:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.03,27.250000,-0.750000,-0.030000,True,1
1/2/2023 5:00:00 AM,1/2/2023 12:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,23.79,23.660000,-0.580000,0.450000,True,1
1/2/2023 6:00:00 AM,1/2/2023 1:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,22.51,22.370000,-0.260000,0.120000,True,1
1/2/2023 7:00:00 AM,1/2/2023 2:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,21.69,21.720000,-0.080000,0.110000,True,1
1/2/2023 8:00:00 AM,1/2/2023 3:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,21.71,21.760000,0.000000,0.050000,True,1
1/2/2023 9:00:00 AM,1/2/2023 4:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,21.77,21.720000,-0.140000,0.090000,True,1
1/2/2023 10:00:00 AM,1/2/2023 5:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,23.16,22.730000,-0.450000,0.020000,True,1
1/2/2023 11:00:00 AM,1/2/2023 6:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,26.96,26.130000,-0.740000,-0.090000,True,1
1/2/2023 12:00:00 PM,1/2/2023 7:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.47,26.750000,-1.400000,-0.320000,True,1
1/2/2023 1:00:00 PM,1/2/2023 8:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.12,25.740000,-2.180000,-0.200000,True,1
1/2/2023 2:00:00 PM,1/2/2023 9:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.58,23.800000,-3.060000,-0.720000,True,1
1/2/2023 3:00:00 PM,1/2/2023 10:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.88,25.800000,-2.590000,-0.490000,True,1
1/2/2023 4:00:00 PM,1/2/2023 11:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.08,24.900000,-2.790000,-0.390000,True,1
1/2/2023 5:00:00 PM,1/2/2023 12:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.47,24.240000,-2.890000,-0.340000,True,1
1/2/2023 6:00:00 PM,1/2/2023 1:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.03,23.960000,-2.680000,-0.390000,True,1
1/2/2023 7:00:00 PM,1/2/2023 2:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.10,23.490000,-3.250000,-0.360000,True,1
1/2/2023 8:00:00 PM,1/2/2023 3:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,26.95,22.790000,-4.010000,-0.150000,True,1
1/2/2023 9:00:00 PM,1/2/2023 4:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.72,22.790000,-5.830000,-0.100000,True,1
1/2/2023 10:00:00 PM,1/2/2023 5:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,31.53,23.900000,-7.680000,0.050000,True,1
1/2/2023 11:00:00 PM,1/2/2023 6:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,29.69,22.740000,-6.880000,-0.070000,True,1
1/3/2023 12:00:00 AM,1/2/2023 7:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,29.60,23.700000,-5.670000,-0.230000,True,1
1/3/2023 1:00:00 AM,1/2/2023 8:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.92,22.460000,-5.170000,-0.290000,True,1
1/3/2023 2:00:00 AM,1/2/2023 9:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,25.88,21.120000,-4.390000,-0.370000,True,1
1/3/2023 3:00:00 AM,1/2/2023 10:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,24.04,21.440000,-2.200000,-0.400000,True,1
1/3/2023 4:00:00 AM,1/2/2023 11:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,22.72,20.110000,-2.270000,-0.340000,True,1
1/3/2023 5:00:00 AM,1/3/2023 12:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,23.58,23.360000,-0.380000,0.160000,True,1
1/3/2023 6:00:00 AM,1/3/2023 1:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,21.45,21.660000,0.120000,0.090000,True,1
1/3/2023 7:00:00 AM,1/3/2023 2:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,20.29,20.200000,-0.050000,-0.040000,True,1
1/3/2023 8:00:00 AM,1/3/2023 3:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,20.37,20.400000,0.130000,-0.100000,True,1
1/3/2023 9:00:00 AM,1/3/2023 4:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,20.86,20.230000,-0.550000,-0.080000,True,1
1/3/2023 10:00:00 AM,1/3/2023 5:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,23.24,21.590000,-1.530000,-0.120000,True,1
1/3/2023 11:00:00 AM,1/3/2023 6:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,32.18,30.850000,-1.360000,0.030000,True,1
1/3/2023 12:00:00 PM,1/3/2023 7:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.02,31.570000,-3.170000,-0.280000,True,1
1/3/2023 1:00:00 PM,1/3/2023 8:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,34.55,31.930000,-2.110000,-0.510000,True,1
1/3/2023 2:00:00 PM,1/3/2023 9:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,32.90,30.240000,-2.100000,-0.560000,True,1
1/3/2023 3:00:00 PM,1/3/2023 10:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,33.61,31.800000,-1.110000,-0.700000,True,1
1/3/2023 4:00:00 PM,1/3/2023 11:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,32.43,31.450000,-0.360000,-0.620000,True,1
1/3/2023 5:00:00 PM,1/3/2023 12:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,31.47,29.970000,-0.890000,-0.610000,True,1
1/3/2023 6:00:00 PM,1/3/2023 1:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,31.27,29.390000,-1.220000,-0.660000,True,1
1/3/2023 7:00:00 PM,1/3/2023 2:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,31.26,29.390000,-1.380000,-0.490000,True,1
1/3/2023 8:00:00 PM,1/3/2023 3:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,30.48,27.650000,-2.460000,-0.370000,True,1
1/3/2023 9:00:00 PM,1/3/2023 4:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,32.98,29.200000,-3.740000,-0.040000,True,1
1/3/2023 10:00:00 PM,1/3/2023 5:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.98,31.560000,-5.580000,0.160000,True,1
1/3/2023 11:00:00 PM,1/3/2023 6:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.43,28.930000,-6.270000,-0.230000,True,1
1/4/2023 12:00:00 AM,1/3/2023 7:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,33.13,26.700000,-6.020000,-0.410000,True,1
1/4/2023 1:00:00 AM,1/3/2023 8:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,31.07,24.440000,-6.400000,-0.230000,True,1
1/4/2023 2:00:00 AM,1/3/2023 9:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.70,21.300000,-6.090000,-0.310000,True,1
1/4/2023 3:00:00 AM,1/3/2023 10:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,26.29,24.380000,-1.860000,-0.050000,True,1
1/4/2023 4:00:00 AM,1/3/2023 11:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,23.95,22.450000,-1.720000,0.220000,True,1
1/4/2023 5:00:00 AM,1/4/2023 12:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,23.88,23.390000,-0.870000,0.380000,True,1
1/4/2023 6:00:00 AM,1/4/2023 1:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,22.70,22.250000,-0.810000,0.360000,True,1
1/4/2023 7:00:00 AM,1/4/2023 2:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,21.99,21.340000,-0.980000,0.330000,True,1
1/4/2023 8:00:00 AM,1/4/2023 3:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,22.64,21.700000,-1.230000,0.290000,True,1
1/4/2023 9:00:00 AM,1/4/2023 4:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,23.43,21.970000,-1.540000,0.080000,True,1
1/4/2023 10:00:00 AM,1/4/2023 5:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.07,23.840000,-3.320000,0.090000,True,1
1/4/2023 11:00:00 AM,1/4/2023 6:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,32.17,28.480000,-4.160000,0.470000,True,1
1/4/2023 12:00:00 PM,1/4/2023 7:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,37.53,29.470000,-8.420000,0.360000,True,1
1/4/2023 1:00:00 PM,1/4/2023 8:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,38.80,27.520000,-11.720000,0.440000,True,1
1/4/2023 2:00:00 PM,1/4/2023 9:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,37.76,28.830000,-9.420000,0.490000,True,1
1/4/2023 3:00:00 PM,1/4/2023 10:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,37.36,27.430000,-10.250000,0.320000,True,1
1/4/2023 4:00:00 PM,1/4/2023 11:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.81,27.120000,-10.140000,0.450000,True,1
1/4/2023 5:00:00 PM,1/4/2023 12:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.54,27.740000,-9.180000,0.380000,True,1
1/4/2023 6:00:00 PM,1/4/2023 1:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.47,27.710000,-7.860000,0.100000,True,1
1/4/2023 7:00:00 PM,1/4/2023 2:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,34.42,26.780000,-7.640000,0.000000,True,1
1/4/2023 8:00:00 PM,1/4/2023 3:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,32.96,24.430000,-8.460000,-0.070000,True,1
1/4/2023 9:00:00 PM,1/4/2023 4:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.98,28.200000,-8.690000,-0.090000,True,1
1/4/2023 10:00:00 PM,1/4/2023 5:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,43.43,34.970000,-8.530000,0.070000,True,1
1/4/2023 11:00:00 PM,1/4/2023 6:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,38.66,28.080000,-10.520000,-0.060000,True,1
1/5/2023 12:00:00 AM,1/4/2023 7:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.73,24.420000,-10.840000,-0.470000,True,1
1/5/2023 1:00:00 AM,1/4/2023 8:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.58,24.190000,-10.910000,-0.480000,True,1
1/5/2023 2:00:00 AM,1/4/2023 9:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,31.82,24.210000,-7.060000,-0.550000,True,1
1/5/2023 3:00:00 AM,1/4/2023 10:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.63,23.580000,-4.660000,-0.390000,True,1
1/5/2023 4:00:00 AM,1/4/2023 11:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,26.65,22.920000,-3.480000,-0.250000,True,1
1/5/2023 5:00:00 AM,1/5/2023 12:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,27.11,23.170000,-4.080000,0.140000,True,1
1/5/2023 6:00:00 AM,1/5/2023 1:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,25.17,20.660000,-4.350000,-0.160000,True,1
1/5/2023 7:00:00 AM,1/5/2023 2:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,23.82,19.620000,-3.970000,-0.230000,True,1
1/5/2023 8:00:00 AM,1/5/2023 3:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,25.00,19.310000,-5.400000,-0.290000,True,1
1/5/2023 9:00:00 AM,1/5/2023 4:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,26.55,20.180000,-6.020000,-0.350000,True,1
1/5/2023 10:00:00 AM,1/5/2023 5:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,29.03,20.870000,-7.800000,-0.360000,True,1
1/5/2023 11:00:00 AM,1/5/2023 6:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,43.58,28.170000,-14.430000,-0.980000,True,1
1/5/2023 12:00:00 PM,1/5/2023 7:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,45.37,33.820000,-10.220000,-1.330000,True,1
1/5/2023 1:00:00 PM,1/5/2023 8:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,42.87,30.460000,-11.200000,-1.210000,True,1
1/5/2023 2:00:00 PM,1/5/2023 9:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,40.69,31.090000,-8.500000,-1.100000,True,1
1/5/2023 3:00:00 PM,1/5/2023 10:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,40.09,30.480000,-8.430000,-1.180000,True,1
1/5/2023 4:00:00 PM,1/5/2023 11:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.47,27.790000,-7.600000,-1.080000,True,1
1/5/2023 5:00:00 PM,1/5/2023 12:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.02,27.430000,-6.710000,-0.880000,True,1
1/5/2023 6:00:00 PM,1/5/2023 1:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,34.66,27.350000,-6.600000,-0.710000,True,1
1/5/2023 7:00:00 PM,1/5/2023 2:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,33.56,26.090000,-6.870000,-0.600000,True,1
1/5/2023 8:00:00 PM,1/5/2023 3:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,34.65,26.310000,-7.750000,-0.590000,True,1
1/5/2023 9:00:00 PM,1/5/2023 4:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,42.87,31.710000,-10.610000,-0.550000,True,1
1/5/2023 10:00:00 PM,1/5/2023 5:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,56.30,43.720000,-12.290000,-0.290000,True,1
1/5/2023 11:00:00 PM,1/5/2023 6:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,47.20,35.470000,-10.890000,-0.840000,True,1
1/6/2023 12:00:00 AM,1/5/2023 7:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,43.08,32.400000,-9.760000,-0.920000,True,1
1/6/2023 1:00:00 AM,1/5/2023 8:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,41.80,31.600000,-9.080000,-1.120000,True,1
1/6/2023 2:00:00 AM,1/5/2023 9:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,37.97,29.800000,-7.140000,-1.030000,True,1
1/6/2023 3:00:00 AM,1/5/2023 10:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,33.87,29.870000,-3.030000,-0.970000,True,1
1/6/2023 4:00:00 AM,1/5/2023 11:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,32.55,29.760000,-1.850000,-0.940000,True,1
1/6/2023 5:00:00 AM,1/6/2023 12:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,29.27,26.560000,-2.100000,-0.610000,True,1
1/6/2023 6:00:00 AM,1/6/2023 1:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,29.47,25.240000,-3.480000,-0.750000,True,1
1/6/2023 7:00:00 AM,1/6/2023 2:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,28.98,24.770000,-3.330000,-0.880000,True,1
1/6/2023 8:00:00 AM,1/6/2023 3:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,30.10,25.100000,-4.110000,-0.890000,True,1
1/6/2023 9:00:00 AM,1/6/2023 4:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,31.67,26.040000,-4.560000,-1.070000,True,1
1/6/2023 10:00:00 AM,1/6/2023 5:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,34.86,27.140000,-6.710000,-1.010000,True,1
1/6/2023 11:00:00 AM,1/6/2023 6:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,44.27,34.030000,-8.630000,-1.610000,True,1
1/6/2023 12:00:00 PM,1/6/2023 7:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,49.44,39.460000,-9.530000,-0.450000,True,1
1/6/2023 1:00:00 PM,1/6/2023 8:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,44.36,34.410000,-9.280000,-0.670000,True,1
1/6/2023 2:00:00 PM,1/6/2023 9:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,40.85,33.120000,-7.050000,-0.680000,True,1
1/6/2023 3:00:00 PM,1/6/2023 10:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,38.44,32.370000,-5.570000,-0.500000,True,1
1/6/2023 4:00:00 PM,1/6/2023 11:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.99,31.510000,-5.260000,-0.220000,True,1
1/6/2023 5:00:00 PM,1/6/2023 12:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.01,30.770000,-5.200000,-0.040000,True,1
1/6/2023 6:00:00 PM,1/6/2023 1:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.39,30.140000,-5.100000,-0.150000,True,1
1/6/2023 7:00:00 PM,1/6/2023 2:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,34.65,29.610000,-4.940000,-0.100000,True,1
1/6/2023 8:00:00 PM,1/6/2023 3:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.44,29.840000,-5.450000,-0.150000,True,1
1/6/2023 9:00:00 PM,1/6/2023 4:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,40.61,35.190000,-5.430000,0.010000,True,1
1/6/2023 10:00:00 PM,1/6/2023 5:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,56.73,44.910000,-12.300000,0.480000,True,1
1/6/2023 11:00:00 PM,1/6/2023 6:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,45.69,36.240000,-9.600000,0.150000,True,1
1/7/2023 12:00:00 AM,1/6/2023 7:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,44.38,34.870000,-9.230000,-0.280000,True,1
1/7/2023 1:00:00 AM,1/6/2023 8:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,42.74,32.250000,-10.010000,-0.480000,True,1
1/7/2023 2:00:00 AM,1/6/2023 9:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,38.93,30.500000,-8.160000,-0.270000,True,1
1/7/2023 3:00:00 AM,1/6/2023 10:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.38,31.370000,-4.860000,-0.150000,True,1
1/7/2023 4:00:00 AM,1/6/2023 11:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.28,32.600000,-3.380000,-0.300000,True,1
1/7/2023 5:00:00 AM,1/7/2023 12:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,37.66,34.350000,-2.610000,-0.700000,True,1
1/7/2023 6:00:00 AM,1/7/2023 1:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.77,31.650000,-4.170000,-0.950000,True,1
1/7/2023 7:00:00 AM,1/7/2023 2:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.79,31.130000,-3.690000,-0.970000,True,1
1/7/2023 8:00:00 AM,1/7/2023 3:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.77,29.760000,-4.970000,-1.040000,True,1
1/7/2023 9:00:00 AM,1/7/2023 4:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.46,29.760000,-4.800000,-0.900000,True,1
1/7/2023 10:00:00 AM,1/7/2023 5:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.75,29.660000,-5.520000,-0.570000,True,1
1/7/2023 11:00:00 AM,1/7/2023 6:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,40.16,33.160000,-6.830000,-0.170000,True,1
1/7/2023 12:00:00 PM,1/7/2023 7:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,45.18,35.100000,-9.980000,-0.100000,True,1
1/7/2023 1:00:00 PM,1/7/2023 8:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,44.96,34.950000,-9.660000,-0.350000,True,1
1/7/2023 2:00:00 PM,1/7/2023 9:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,40.86,33.470000,-7.070000,-0.320000,True,1
1/7/2023 3:00:00 PM,1/7/2023 10:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,39.31,33.620000,-5.230000,-0.460000,True,1
1/7/2023 4:00:00 PM,1/7/2023 11:00:00 AM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,36.60,32.460000,-3.700000,-0.440000,True,1
1/7/2023 5:00:00 PM,1/7/2023 12:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.71,31.250000,-4.020000,-0.440000,True,1
1/7/2023 6:00:00 PM,1/7/2023 1:00:00 PM,48612,BRIDGEWA,230 KV,26KV,LOAD,PSEG,35.20,31.450000,-3.240000,-0.510000,True,1
